22.01304663,72.54795619
53.78182344,152.9482658
21.52513466,87.82550102
43.44594816,124.8954729
13.11037713,62.10481953
18.38836959,65.70624321
48.96312208,134.1491291
32.32083048,112.3679221
25.36397019,90.55587765
17.50310036,74.76003196
34.0233522,116.3988874
46.08219968,140.638465
26.67496307,86.34404597
13.08860723,61.88177538
26.45040174,84.85876402
51.68215951,142.348464
36.563015,120.478182
21.12892422,87.51035772
41.86068666,122.7685776
13.13462545,55.2208507
33.97915002,104.7641979
29.37857428,94.61050092
35.63507578,102.8507021
48.97830428,149.6453463
41.25986238,134.8287538
13.66402063,63.66432059
44.54237974,139.7455567
45.08787624,135.065175
14.44822739,72.07933769
34.9763185,102.0495304
51.40078964,138.4144836
50.18084329,137.4336749
24.80810427,82.56054202
46.00276366,145.1362028
25.84760025,95.1172574
47.82824264,141.2784014
24.96547598,78.78655721
16.5579389,75.04444778
13.05781742,58.10592434
52.79642799,142.0560853
18.62420602,68.72569882
26.24200833,95.30773072
53.92588984,152.5000226
28.18242931,96.17337624
15.98744336,71.11036356
30.16162668,104.7939005
23.40881793,75.38149388
49.70471714,144.6264375
24.51346153,76.95583074
31.49199182,98.22508232
13.17882788,70.18754293
32.79007009,114.7534306
39.29222925,125.5659269
27.69169518,94.58048858
28.4250719,95.70583826
25.84178018,89.89473808
44.95710479,138.041414
39.08675482,117.3653352
13.24156089,68.42878247
41.03125105,122.2115929
20.81376045,69.86761725
30.38675595,109.7217017
26.68411598,83.76249225
21.92731772,88.49085634
38.1061801,118.9855638
47.61461477,139.5458311
13.86827252,63.20794629
18.16232903,64.83472436
27.20910574,99.63582733
12.85510846,52.33919375
21.20183135,79.35838021
30.86440823,99.98609567
15.80380899,58.01440843
36.89777062,112.286255
41.25171367,125.1342762
40.31746101,117.7104479
48.32670087,139.0620313
13.86677038,63.42764639
37.95520032,115.8734544
36.02986047,114.7833464
36.92330326,109.067047
33.80412038,111.2066608
27.87275923,99.57054002
17.52508413,73.5878672
51.94680444,146.5506338
34.69464485,109.4674991
49.33302309,145.7645468
50.7871413,150.7231537
50.93857073,151.6726743
36.04213417,108.2663468
13.17134554,67.70166219
17.8201736,74.81952852
20.70846326,67.74888898
27.89733942,89.77348099
36.30282142,122.78364
33.23889157,110.8159206
19.71254235,65.65567624
46.27909552,132.2999545
16.31976377,76.10513727
13.25200847,61.89933724
