21.48618614,78.45483381
27.34606261,69.99386239
18.11897245,71.06703028
12.92389103,54.80611321
42.32440703,148.1907693
14.36237837,64.73399505
40.84140149,150.0987472
31.15080766,83.4575832
46.70393305,134.9538157
45.60616965,147.4450384
49.89814312,130.432211
24.44540424,101.2436985
39.72539133,113.3196502
52.43075347,141.543099
35.88694648,112.7894905
49.41186497,177.6843634
49.33505674,125.1991895
43.4358485,129.1716733
34.48387276,83.18253434
37.49686423,120.0993224
34.21850929,82.39986996
37.26143101,91.02765055
25.26241003,105.5056575
31.03131722,92.77447699
24.30494425,85.25065077
21.58632437,93.18539998
35.36798885,84.34695125
14.26862437,56.5516588
41.42408477,100.4945134
22.16049691,87.37365122
48.34018123,156.9497385
39.13811633,139.2223172
25.61930159,99.02025879
30.40398565,108.5275491
30.80592798,89.31845618
39.98411956,108.0546013
51.22441471,177.1272905
40.49434678,128.8651013
50.0495273,165.2040588
47.59419373,130.6030768
32.57553446,79.19471046
26.07203377,99.33575996
21.76517563,78.91097578
49.36947923,152.6183947
31.21961447,121.1524385
12.98134398,65.93504854
47.78511699,128.4062529
41.1543991,147.3400636
24.35478636,72.73799069
19.31818709,61.78449289
38.09020756,121.0989412
43.99398077,142.8005262
14.88572573,64.42067105
53.82486133,117.2609047
27.81719135,89.87637262
22.78173675,89.25365464
40.19418,133.6053207
21.67142969,65.80772526
25.61981228,79.8016631
41.41514383,122.1047285
26.73126672,90.07054833
36.85066387,119.5749233
22.614068,62.54884281
51.32528435,142.1037766
48.18114717,159.2738483
36.2147516,107.0757872
14.89547102,49.32447925
17.89766882,60.29894451
16.63324058,74.69035232
20.00682165,74.17429506
33.8777776,83.01612764
18.39272896,82.57588852
19.16406651,62.46287665
23.96928628,82.52773379
39.22927232,136.7733816
39.00283753,101.9520714
28.59372528,104.2647213
19.91586433,80.41916334
44.80497669,134.342643
28.74672211,109.8715421
50.30677168,170.1452953
52.73334785,174.144117
15.21611058,71.77105162
25.91012665,97.30879919
38.55335117,132.9893903
34.64844308,106.8895761
14.62605551,54.00064174
26.058195,70.19135298
21.07518341,96.42175377
38.40338211,127.5680394
26.90307036,82.42532744
31.3746419,114.4826889
44.91775515,103.2553116
21.41680385,76.93979614
34.81180155,130.5052142
49.86716023,131.2399702
15.4907669,81.66440266
12.76712197,70.54858993
16.63201429,86.48415434
22.0410085,87.40219838
